file_name,attack_family,split,column_position,column_name,data_type
UDPLag-testing.parquet,UDPLag,testing,56,Fwd Avg Bytes/Bulk,int8
UDPLag-testing.parquet,UDPLag,testing,57,Fwd Avg Packets/Bulk,int8
UDPLag-testing.parquet,UDPLag,testing,58,Fwd Avg Bulk Rate,int8
UDPLag-testing.parquet,UDPLag,testing,59,Bwd Avg Bytes/Bulk,int8
UDPLag-testing.parquet,UDPLag,testing,60,Bwd Avg Packets/Bulk,int8
UDPLag-testing.parquet,UDPLag,testing,61,Bwd Avg Bulk Rate,int8
UDPLag-testing.parquet,UDPLag,testing,62,Subflow Fwd Packets,int16
UDPLag-testing.parquet,UDPLag,testing,63,Subflow Fwd Bytes,int32
UDPLag-testing.parquet,UDPLag,testing,64,Subflow Bwd Packets,int16
UDPLag-testing.parquet,UDPLag,testing,65,Subflow Bwd Bytes,int32
UDPLag-testing.parquet,UDPLag,testing,66,Init Fwd Win Bytes,int32
UDPLag-testing.parquet,UDPLag,testing,67,Init Bwd Win Bytes,int32
UDPLag-testing.parquet,UDPLag,testing,68,Fwd Act Data Packets,int8
UDPLag-testing.parquet,UDPLag,testing,69,Fwd Seg Size Min,int32
UDPLag-testing.parquet,UDPLag,testing,70,Active Mean,float
UDPLag-testing.parquet,UDPLag,testing,71,Active Std,float
UDPLag-testing.parquet,UDPLag,testing,72,Active Max,float
UDPLag-testing.parquet,UDPLag,testing,73,Active Min,float
UDPLag-testing.parquet,UDPLag,testing,74,Idle Mean,float
UDPLag-testing.parquet,UDPLag,testing,75,Idle Std,float
UDPLag-testing.parquet,UDPLag,testing,76,Idle Max,float
UDPLag-testing.parquet,UDPLag,testing,77,Idle Min,float
UDPLag-testing.parquet,UDPLag,testing,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
UDPLag-training.parquet,UDPLag,training,1,Protocol,int8
UDPLag-training.parquet,UDPLag,training,2,Flow Duration,int32
UDPLag-training.parquet,UDPLag,training,3,Total Fwd Packets,int16
UDPLag-training.parquet,UDPLag,training,4,Total Backward Packets,int16
UDPLag-training.parquet,UDPLag,training,5,Fwd Packets Length Total,float
UDPLag-training.parquet,UDPLag,training,6,Bwd Packets Length Total,float
UDPLag-training.parquet,UDPLag,training,7,Fwd Packet Length Max,float
UDPLag-training.parquet,UDPLag,training,8,Fwd Packet Length Min,float
UDPLag-training.parquet,UDPLag,training,9,Fwd Packet Length Mean,float
UDPLag-training.parquet,UDPLag,training,10,Fwd Packet Length Std,float
UDPLag-training.parquet,UDPLag,training,11,Bwd Packet Length Max,float
UDPLag-training.parquet,UDPLag,training,12,Bwd Packet Length Min,float
UDPLag-training.parquet,UDPLag,training,13,Bwd Packet Length Mean,float
UDPLag-training.parquet,UDPLag,training,14,Bwd Packet Length Std,float
UDPLag-training.parquet,UDPLag,training,15,Flow Bytes/s,double
UDPLag-training.parquet,UDPLag,training,16,Flow Packets/s,double
UDPLag-training.parquet,UDPLag,training,17,Flow IAT Mean,float
UDPLag-training.parquet,UDPLag,training,18,Flow IAT Std,float
UDPLag-training.parquet,UDPLag,training,19,Flow IAT Max,float
UDPLag-training.parquet,UDPLag,training,20,Flow IAT Min,float
UDPLag-training.parquet,UDPLag,training,21,Fwd IAT Total,float
UDPLag-training.parquet,UDPLag,training,22,Fwd IAT Mean,float
UDPLag-training.parquet,UDPLag,training,23,Fwd IAT Std,float
UDPLag-training.parquet,UDPLag,training,24,Fwd IAT Max,float
UDPLag-training.parquet,UDPLag,training,25,Fwd IAT Min,float
UDPLag-training.parquet,UDPLag,training,26,Bwd IAT Total,float
UDPLag-training.parquet,UDPLag,training,27,Bwd IAT Mean,float
UDPLag-training.parquet,UDPLag,training,28,Bwd IAT Std,float
UDPLag-training.parquet,UDPLag,training,29,Bwd IAT Max,float
UDPLag-training.parquet,UDPLag,training,30,Bwd IAT Min,float
UDPLag-training.parquet,UDPLag,training,31,Fwd PSH Flags,int8
UDPLag-training.parquet,UDPLag,training,32,Bwd PSH Flags,int8
UDPLag-training.parquet,UDPLag,training,33,Fwd URG Flags,int8
UDPLag-training.parquet,UDPLag,training,34,Bwd URG Flags,int8
UDPLag-training.parquet,UDPLag,training,35,Fwd Header Length,int64
UDPLag-training.parquet,UDPLag,training,36,Bwd Header Length,int16
UDPLag-training.parquet,UDPLag,training,37,Fwd Packets/s,float
UDPLag-training.parquet,UDPLag,training,38,Bwd Packets/s,float
UDPLag-training.parquet,UDPLag,training,39,Packet Length Min,float
UDPLag-training.parquet,UDPLag,training,40,Packet Length Max,float
UDPLag-training.parquet,UDPLag,training,41,Packet Length Mean,float
UDPLag-training.parquet,UDPLag,training,42,Packet Length Std,float
UDPLag-training.parquet,UDPLag,training,43,Packet Length Variance,float
UDPLag-training.parquet,UDPLag,training,44,FIN Flag Count,int8
UDPLag-training.parquet,UDPLag,training,45,SYN Flag Count,int8
UDPLag-training.parquet,UDPLag,training,46,RST Flag Count,int8
UDPLag-training.parquet,UDPLag,training,47,PSH Flag Count,int8
UDPLag-training.parquet,UDPLag,training,48,ACK Flag Count,int8
UDPLag-training.parquet,UDPLag,training,49,URG Flag Count,int8
UDPLag-training.parquet,UDPLag,training,50,CWE Flag Count,int8
UDPLag-training.parquet,UDPLag,training,51,ECE Flag Count,int8
UDPLag-training.parquet,UDPLag,training,52,Down/Up Ratio,float
UDPLag-training.parquet,UDPLag,training,53,Avg Packet Size,float
UDPLag-training.parquet,UDPLag,training,54,Avg Fwd Segment Size,float
UDPLag-training.parquet,UDPLag,training,55,Avg Bwd Segment Size,float
UDPLag-training.parquet,UDPLag,training,56,Fwd Avg Bytes/Bulk,int8
UDPLag-training.parquet,UDPLag,training,57,Fwd Avg Packets/Bulk,int8
UDPLag-training.parquet,UDPLag,training,58,Fwd Avg Bulk Rate,int8
UDPLag-training.parquet,UDPLag,training,59,Bwd Avg Bytes/Bulk,int8
UDPLag-training.parquet,UDPLag,training,60,Bwd Avg Packets/Bulk,int8
UDPLag-training.parquet,UDPLag,training,61,Bwd Avg Bulk Rate,int8
UDPLag-training.parquet,UDPLag,training,62,Subflow Fwd Packets,int16
UDPLag-training.parquet,UDPLag,training,63,Subflow Fwd Bytes,int32
UDPLag-training.parquet,UDPLag,training,64,Subflow Bwd Packets,int16
UDPLag-training.parquet,UDPLag,training,65,Subflow Bwd Bytes,int32
UDPLag-training.parquet,UDPLag,training,66,Init Fwd Win Bytes,int32
UDPLag-training.parquet,UDPLag,training,67,Init Bwd Win Bytes,int32
UDPLag-training.parquet,UDPLag,training,68,Fwd Act Data Packets,int16
UDPLag-training.parquet,UDPLag,training,69,Fwd Seg Size Min,int32
UDPLag-training.parquet,UDPLag,training,70,Active Mean,float
UDPLag-training.parquet,UDPLag,training,71,Active Std,float
UDPLag-training.parquet,UDPLag,training,72,Active Max,float
UDPLag-training.parquet,UDPLag,training,73,Active Min,float
UDPLag-training.parquet,UDPLag,training,74,Idle Mean,float
UDPLag-training.parquet,UDPLag,training,75,Idle Std,float
UDPLag-training.parquet,UDPLag,training,76,Idle Max,float
UDPLag-training.parquet,UDPLag,training,77,Idle Min,float
UDPLag-training.parquet,UDPLag,training,78,Label,"dictionary<values=string, indices=int8, ordered=0>"
